4.13266867802 0.0
4.23007628173 6.89812862579e-25
4.32748388544 1.28046103065e-24
4.42489148915 1.87110919872e-24
4.52229909287 8.39823851064e-24
4.61970669658 1.51215085146e-23
4.71711430029 2.18447785186e-23
4.814521904 5.58465306151e-23
4.91192950771 1.20460517601e-22
5.00933711142 1.85074504587e-22
5.10674471514 2.49688491573e-22
5.20415231885 4.95381924306e-22
5.30155992256 1.02241167517e-21
5.39896752627 1.54944142603e-21
5.49637512998 2.07647117689e-21
5.59378273369 2.60350092775e-21
5.6911903374 3.99321102877e-21
5.78859794112 6.03309202039e-21
5.88600554483 8.07297301201e-21
5.98341314854 1.26057900932e-20
6.08082075225 1.7703842717e-20
6.17822835596 2.28018953409e-20
6.27563595967 3.33632764916e-20
6.37304356339 4.5424503781e-20
6.4704511671 5.74857310705e-20
6.56785877081 7.38386845728e-20
6.66526637452 9.57653389855e-20
6.76267397823 1.23930808367e-19
6.86008158194 1.55848436029e-19
6.95748918566 1.98185799531e-19
7.05489678937 2.4471171668e-19
7.15230439308 3.04346080682e-19
7.24971199679 3.69790337666e-19
7.3471196005 4.48781896159e-19
7.44452720421 5.38694291672e-19
7.54193480793 6.37024110307e-19
7.63934241164 7.56492483584e-19
7.73675001535 8.7596085686e-19
7.83415761906 1.02350337608e-18
7.93156522277 1.17508893093e-18
8.02897282648 1.33961795662e-18
8.1263804302 1.53324025114e-18
8.22378803391 1.72686254566e-18
8.32119563762 1.9406585785e-18
8.41860324133 2.1696349134e-18
8.51601084504 2.39861124831e-18
8.61341844875 2.65064355393e-18
8.71082605247 2.91539032126e-18
8.80823365618 3.18013708858e-18
8.90564125989 3.49307667522e-18
9.0030488636 3.85241514172e-18
9.10045646731 4.21175360821e-18
9.19786407102 4.55019077142e-18
9.29527167474 4.76252713798e-18
9.39267927845 4.97486350455e-18
9.49008688216 5.18719987112e-18
9.58749448587 5.42040028295e-18
9.68490208958 5.67318167172e-18
9.78230969329 5.92596306049e-18
9.87971729701 6.17874444926e-18
9.97712490072 6.39302626613e-18
10.0745325044 6.58158114819e-18
10.1719401081 6.77013603026e-18
10.2693477119 6.95869091232e-18
10.3667553156 7.11789300514e-18
10.4641629193 7.22414368118e-18
10.561570523 7.33039435723e-18
10.6589781267 7.43664503327e-18
10.7563857304 7.54289570931e-18
10.8537933341 7.57592251863e-18
10.9512009378 7.58387324949e-18
11.0486085415 7.59182398035e-18
11.1460161453 7.59977471121e-18
11.243423749 7.60772544207e-18
11.3408313527 7.54910453602e-18
11.4382389564 7.46380702125e-18
11.5356465601 7.37850950647e-18
11.6330541638 7.2932119917e-18
11.7304617675 7.20791447692e-18
11.8278693712 7.10368727103e-18
11.9252769749 6.92550290748e-18
12.0226845787 6.74731854393e-18
12.1200921824 6.56913418038e-18
12.2174997861 6.39094981682e-18
12.3149073898 6.21276545327e-18
12.4123149935 6.02984026122e-18
12.5097225972 5.8184230997e-18
12.6071302009 5.60700593819e-18
12.7045378046 5.39558877667e-18
12.8019454084 5.17555348716e-18
12.8993530121 4.95433147178e-18
12.9967606158 4.7331094564e-18
13.0941682195 4.51324459854e-18
13.1915758232 4.29508267177e-18
13.2889834269 4.07692074499e-18
13.3863910306 3.85875881822e-18
13.4837986343 3.66079617548e-18
13.581206238 3.46719745032e-18
13.6786138418 3.27359872516e-18
13.7760214455 3.08e-18
